timestamp,zone,pressure,flow,temperature,label
2025-04-17 19:20:00,Zone C,2.58,13.59,23,normal
2025-04-17 19:25:00,Zone A,2.75,15.54,22,normal
2025-04-17 19:30:00,Zone C,1.91,18.6,24,leak
2025-04-17 19:35:00,Zone A,2.97,16.69,25,normal
2025-04-17 19:40:00,Zone C,2.69,16.42,24,normal
2025-04-17 19:45:00,Zone A,2.84,14.48,23,normal
2025-04-17 19:50:00,Zone B,2.83,13.8,24,normal
2025-04-17 19:55:00,Zone B,2.92,14.17,24,normal
2025-04-17 20:00:00,Zone C,2.51,15.74,21,normal
2025-04-17 20:05:00,Zone A,2.74,13.73,23,normal
2025-04-17 20:10:00,Zone B,2.78,16.3,19,normal
2025-04-17 20:15:00,Zone A,2.62,15.65,25,normal
2025-04-17 20:20:00,Zone A,2.91,13.01,19,normal
2025-04-17 20:25:00,Zone A,2.98,15.95,24,normal
2025-04-17 20:30:00,Zone B,2.92,15.24,19,normal
2025-04-17 20:35:00,Zone B,2.68,16.11,22,normal
2025-04-17 20:40:00,Zone A,2.65,14.64,21,normal
2025-04-17 20:45:00,Zone A,2.6,13.89,24,normal
2025-04-17 20:50:00,Zone B,2.59,13.78,20,normal
2025-04-17 20:55:00,Zone C,3.0,13.62,19,normal
2025-04-17 21:00:00,Zone B,2.89,14.21,21,normal
2025-04-17 21:05:00,Zone B,2.8,15.46,25,normal
2025-04-17 21:10:00,Zone C,2.58,14.35,25,normal
2025-04-17 21:15:00,Zone A,2.75,14.32,20,normal
2025-04-17 21:20:00,Zone A,2.58,16.76,23,normal
2025-04-17 21:25:00,Zone B,2.06,18.43,19,leak
2025-04-17 21:30:00,Zone C,2.8,13.3,18,normal
2025-04-17 21:35:00,Zone C,2.75,14.82,25,normal
2025-04-17 21:40:00,Zone B,2.94,14.96,23,normal
2025-04-17 21:45:00,Zone A,2.89,14.71,19,normal
2025-04-17 21:50:00,Zone B,2.54,16.78,19,normal
2025-04-17 21:55:00,Zone C,2.83,14.23,23,normal
2025-04-17 22:00:00,Zone B,2.67,14.41,18,normal
2025-04-17 22:05:00,Zone B,2.94,15.65,18,normal
2025-04-17 22:10:00,Zone A,2.76,15.14,22,normal
2025-04-17 22:15:00,Zone B,2.57,14.96,18,normal
2025-04-17 22:20:00,Zone C,2.76,16.66,24,normal
2025-04-17 22:25:00,Zone A,2.57,13.71,20,normal
2025-04-17 22:30:00,Zone B,2.71,13.2,21,normal
2025-04-17 22:35:00,Zone B,2.07,20.28,25,leak
2025-04-17 22:40:00,Zone A,2.81,14.32,19,normal
2025-04-17 22:45:00,Zone A,2.91,16.72,23,normal
2025-04-17 22:50:00,Zone B,2.53,16.24,22,normal
2025-04-17 22:55:00,Zone A,2.95,14.72,19,normal
2025-04-17 23:00:00,Zone A,2.51,13.34,18,normal
2025-04-17 23:05:00,Zone A,2.66,14.27,18,normal
2025-04-17 23:10:00,Zone B,2.73,14.8,21,normal
2025-04-17 23:15:00,Zone C,2.85,14.7,20,normal
2025-04-17 23:20:00,Zone B,2.8,13.82,25,normal
2025-04-17 23:25:00,Zone A,1.97,19.48,23,leak
2025-04-17 23:30:00,Zone A,2.6,14.08,25,normal
2025-04-17 23:35:00,Zone B,2.8,16.9,24,normal
2025-04-17 23:40:00,Zone A,2.8,13.37,25,normal
2025-04-17 23:45:00,Zone B,2.58,14.71,23,normal
2025-04-17 23:50:00,Zone B,2.06,20.32,18,leak
2025-04-17 23:55:00,Zone C,2.64,16.24,19,normal
2025-04-18 00:00:00,Zone C,2.51,16.18,18,normal
2025-04-18 00:05:00,Zone C,2.66,15.72,19,normal
2025-04-18 00:10:00,Zone A,2.84,16.34,21,normal
2025-04-18 00:15:00,Zone C,2.73,15.65,24,normal
2025-04-18 00:20:00,Zone A,2.29,20.12,18,leak
2025-04-18 00:25:00,Zone B,2.81,14.58,22,normal
2025-04-18 00:30:00,Zone C,2.89,13.04,19,normal
2025-04-18 00:35:00,Zone B,2.91,16.65,18,normal
2025-04-18 00:40:00,Zone A,1.86,19.52,20,leak
2025-04-18 00:45:00,Zone C,2.81,16.14,20,normal
2025-04-18 00:50:00,Zone C,2.92,14.29,18,normal
2025-04-18 00:55:00,Zone A,2.56,16.46,25,normal
2025-04-18 01:00:00,Zone B,2.74,14.36,18,normal
2025-04-18 01:05:00,Zone A,2.64,15.69,19,normal
2025-04-18 01:10:00,Zone A,2.71,13.99,23,normal
2025-04-18 01:15:00,Zone C,2.67,13.68,25,normal
2025-04-18 01:20:00,Zone A,2.94,15.74,19,normal
2025-04-18 01:25:00,Zone B,2.67,14.27,22,normal
2025-04-18 01:30:00,Zone B,2.81,13.59,19,normal
2025-04-18 01:35:00,Zone A,2.58,15.44,23,normal
2025-04-18 01:40:00,Zone C,2.53,14.6,24,normal
2025-04-18 01:45:00,Zone A,2.54,14.53,22,normal
2025-04-18 01:50:00,Zone A,2.5,14.28,20,normal
2025-04-18 01:55:00,Zone C,2.91,14.31,22,normal
2025-04-18 02:00:00,Zone B,2.67,15.27,23,normal
2025-04-18 02:05:00,Zone A,2.5,13.12,18,normal
2025-04-18 02:10:00,Zone B,2.78,14.39,25,normal
2025-04-18 02:15:00,Zone B,2.5,14.91,21,normal
2025-04-18 02:20:00,Zone A,1.81,20.6,21,leak
2025-04-18 02:25:00,Zone C,2.53,13.71,21,normal
2025-04-18 02:30:00,Zone A,2.73,16.94,21,normal
2025-04-18 02:35:00,Zone B,2.79,13.24,19,normal
2025-04-18 02:40:00,Zone C,2.25,20.02,19,leak
2025-04-18 02:45:00,Zone A,2.07,19.42,23,leak
2025-04-18 02:50:00,Zone B,2.92,14.01,24,normal
2025-04-18 02:55:00,Zone A,2.68,14.47,18,normal
2025-04-18 03:00:00,Zone C,2.67,13.25,25,normal
2025-04-18 03:05:00,Zone A,2.86,14.7,24,normal
2025-04-18 03:10:00,Zone A,2.74,13.49,21,normal
2025-04-18 03:15:00,Zone B,2.91,15.1,21,normal
2025-04-18 03:20:00,Zone A,2.58,15.54,18,normal
2025-04-18 03:25:00,Zone B,2.55,15.77,20,normal
2025-04-18 03:30:00,Zone A,2.51,13.12,22,normal
2025-04-18 03:35:00,Zone C,2.84,13.2,20,normal
2025-04-18 03:40:00,Zone A,2.93,14.74,21,normal
2025-04-18 03:45:00,Zone A,2.8,15.89,25,normal
2025-04-18 03:50:00,Zone A,2.72,14.05,23,normal
2025-04-18 03:55:00,Zone A,2.52,16.0,20,normal
2025-04-18 04:00:00,Zone C,2.94,15.11,25,normal
2025-04-18 04:05:00,Zone C,2.89,13.53,20,normal
2025-04-18 04:10:00,Zone A,2.98,16.76,21,normal
2025-04-18 04:15:00,Zone C,2.66,15.58,18,normal
2025-04-18 04:20:00,Zone B,2.88,16.26,24,normal
2025-04-18 04:25:00,Zone B,2.55,14.05,23,normal
2025-04-18 04:30:00,Zone C,2.85,15.89,18,normal
2025-04-18 04:35:00,Zone A,2.52,16.86,20,normal
2025-04-18 04:40:00,Zone C,2.84,14.36,24,normal
2025-04-18 04:45:00,Zone C,2.59,16.93,19,normal
2025-04-18 04:50:00,Zone A,2.77,15.75,24,normal
2025-04-18 04:55:00,Zone B,2.88,15.23,23,normal
2025-04-18 05:00:00,Zone C,2.94,13.48,18,normal
2025-04-18 05:05:00,Zone A,1.99,18.03,25,leak
2025-04-18 05:10:00,Zone B,2.98,16.23,25,normal
2025-04-18 05:15:00,Zone A,2.69,16.96,24,normal
2025-04-18 05:20:00,Zone C,2.98,16.49,18,normal
2025-04-18 05:25:00,Zone A,2.91,16.75,25,normal
2025-04-18 05:30:00,Zone C,2.81,13.14,18,normal
2025-04-18 05:35:00,Zone A,2.62,16.68,19,normal
2025-04-18 05:40:00,Zone C,2.61,16.57,24,normal
2025-04-18 05:45:00,Zone B,2.96,16.52,19,normal
2025-04-18 05:50:00,Zone A,2.77,16.28,19,normal
2025-04-18 05:55:00,Zone A,2.78,14.49,21,normal
2025-04-18 06:00:00,Zone C,2.93,14.04,23,normal
2025-04-18 06:05:00,Zone B,2.6,15.72,25,normal
2025-04-18 06:10:00,Zone B,1.84,18.58,18,leak
2025-04-18 06:15:00,Zone A,2.63,13.05,20,normal
2025-04-18 06:20:00,Zone A,2.67,13.21,25,normal
2025-04-18 06:25:00,Zone C,2.53,13.3,21,normal
2025-04-18 06:30:00,Zone B,2.53,13.76,20,normal
2025-04-18 06:35:00,Zone C,2.53,16.7,19,normal
2025-04-18 06:40:00,Zone A,2.69,15.84,24,normal
2025-04-18 06:45:00,Zone C,1.81,18.64,20,leak
2025-04-18 06:50:00,Zone C,2.65,13.23,24,normal
2025-04-18 06:55:00,Zone C,2.61,13.48,19,normal
2025-04-18 07:00:00,Zone B,2.71,15.3,20,normal
2025-04-18 07:05:00,Zone A,2.79,15.31,23,normal
2025-04-18 07:10:00,Zone A,2.64,14.4,22,normal
2025-04-18 07:15:00,Zone B,2.53,13.08,20,normal
2025-04-18 07:20:00,Zone C,2.89,13.02,24,normal
2025-04-18 07:25:00,Zone A,2.9,14.4,23,normal
2025-04-18 07:30:00,Zone C,2.17,18.17,23,leak
2025-04-18 07:35:00,Zone A,2.97,16.97,18,normal
2025-04-18 07:40:00,Zone C,2.99,15.81,25,normal
2025-04-18 07:45:00,Zone A,2.83,16.86,24,normal
2025-04-18 07:50:00,Zone C,2.97,14.18,22,normal
2025-04-18 07:55:00,Zone B,2.7,16.13,25,normal
2025-04-18 08:00:00,Zone B,2.88,14.69,20,normal
2025-04-18 08:05:00,Zone C,2.84,16.45,18,normal
2025-04-18 08:10:00,Zone C,2.72,14.47,18,normal
2025-04-18 08:15:00,Zone B,2.56,16.06,24,normal
2025-04-18 08:20:00,Zone A,2.08,18.7,18,leak
2025-04-18 08:25:00,Zone C,2.51,14.14,21,normal
2025-04-18 08:30:00,Zone B,2.59,16.3,20,normal
2025-04-18 08:35:00,Zone A,2.88,16.74,25,normal
2025-04-18 08:40:00,Zone C,2.65,15.3,25,normal
2025-04-18 08:45:00,Zone B,2.74,14.22,21,normal
2025-04-18 08:50:00,Zone A,2.2,20.4,19,leak
2025-04-18 08:55:00,Zone A,2.52,16.83,19,normal
2025-04-18 09:00:00,Zone A,2.58,14.15,23,normal
2025-04-18 09:05:00,Zone C,2.83,13.14,25,normal
2025-04-18 09:10:00,Zone C,2.67,14.07,22,normal
2025-04-18 09:15:00,Zone C,2.51,15.14,22,normal
2025-04-18 09:20:00,Zone B,2.52,14.19,19,normal
2025-04-18 09:25:00,Zone B,1.96,19.81,24,leak
2025-04-18 09:30:00,Zone B,2.5,15.2,24,normal
2025-04-18 09:35:00,Zone C,2.24,22.0,24,leak
2025-04-18 09:40:00,Zone A,2.19,18.75,23,leak
2025-04-18 09:45:00,Zone B,2.66,16.3,19,normal
2025-04-18 09:50:00,Zone B,2.87,14.05,19,normal
2025-04-18 09:55:00,Zone B,2.86,16.44,24,normal
2025-04-18 10:00:00,Zone A,2.99,16.43,19,normal
2025-04-18 10:05:00,Zone B,2.58,15.25,20,normal
2025-04-18 10:10:00,Zone A,2.78,13.05,22,normal
2025-04-18 10:15:00,Zone B,2.73,15.32,25,normal
2025-04-18 10:20:00,Zone B,2.62,13.41,20,normal
2025-04-18 10:25:00,Zone A,2.82,13.03,24,normal
2025-04-18 10:30:00,Zone A,2.51,14.64,19,normal
2025-04-18 10:35:00,Zone B,2.67,15.32,22,normal
2025-04-18 10:40:00,Zone B,2.75,14.55,25,normal
2025-04-18 10:45:00,Zone B,2.98,14.57,23,normal
2025-04-18 10:50:00,Zone C,2.66,13.08,19,normal
2025-04-18 10:55:00,Zone C,2.98,15.36,21,normal
2025-04-18 11:00:00,Zone B,1.98,18.94,23,leak
2025-04-18 11:05:00,Zone B,1.86,20.52,20,leak
2025-04-18 11:10:00,Zone A,2.64,15.64,25,normal
2025-04-18 11:15:00,Zone B,1.91,20.42,19,leak
2025-04-18 11:20:00,Zone B,2.99,13.26,19,normal
2025-04-18 11:25:00,Zone B,2.62,15.27,21,normal
2025-04-18 11:30:00,Zone C,2.57,14.31,24,normal
2025-04-18 11:35:00,Zone B,2.77,15.74,25,normal
2025-04-18 11:40:00,Zone C,2.78,16.15,24,normal
2025-04-18 11:45:00,Zone C,2.8,13.46,20,normal
2025-04-18 11:50:00,Zone A,2.93,16.24,21,normal
2025-04-18 11:55:00,Zone A,2.64,14.31,24,normal
2025-04-18 12:00:00,Zone A,2.96,14.66,24,normal
2025-04-18 12:05:00,Zone A,2.03,18.67,18,leak
2025-04-18 12:10:00,Zone B,2.84,15.3,20,normal
2025-04-18 12:15:00,Zone A,2.09,21.75,20,leak
2025-04-18 12:20:00,Zone C,2.97,16.79,24,normal
2025-04-18 12:25:00,Zone B,2.25,20.57,22,leak
2025-04-18 12:30:00,Zone A,2.62,16.88,23,normal
2025-04-18 12:35:00,Zone C,2.59,16.17,18,normal
2025-04-18 12:40:00,Zone B,2.78,16.17,24,normal
2025-04-18 12:45:00,Zone B,2.68,13.52,19,normal
2025-04-18 12:50:00,Zone B,2.89,13.57,19,normal
2025-04-18 12:55:00,Zone B,2.78,13.73,22,normal
2025-04-18 13:00:00,Zone C,2.61,13.36,19,normal
2025-04-18 13:05:00,Zone B,2.54,15.12,21,normal
2025-04-18 13:10:00,Zone C,2.77,13.27,19,normal
2025-04-18 13:15:00,Zone C,2.89,14.93,20,normal
2025-04-18 13:20:00,Zone C,2.77,13.59,19,normal
2025-04-18 13:25:00,Zone A,2.55,16.97,24,normal
2025-04-18 13:30:00,Zone A,2.57,16.25,24,normal
2025-04-18 13:35:00,Zone C,2.6,15.4,18,normal
2025-04-18 13:40:00,Zone C,2.73,13.61,25,normal
2025-04-18 13:45:00,Zone A,2.77,16.69,18,normal
2025-04-18 13:50:00,Zone A,2.92,14.88,23,normal
2025-04-18 13:55:00,Zone A,2.7,14.43,23,normal
2025-04-18 14:00:00,Zone B,2.73,14.78,25,normal
2025-04-18 14:05:00,Zone C,2.55,13.18,23,normal
2025-04-18 14:10:00,Zone B,2.68,15.0,22,normal
2025-04-18 14:15:00,Zone C,2.17,20.44,22,leak
2025-04-18 14:20:00,Zone A,2.86,15.11,21,normal
2025-04-18 14:25:00,Zone B,2.79,15.1,22,normal
2025-04-18 14:30:00,Zone A,2.75,15.74,20,normal
2025-04-18 14:35:00,Zone C,2.71,13.29,24,normal
2025-04-18 14:40:00,Zone B,2.19,20.24,21,leak
2025-04-18 14:45:00,Zone C,2.82,16.34,22,normal
2025-04-18 14:50:00,Zone B,2.68,14.68,18,normal
2025-04-18 14:55:00,Zone A,2.9,14.32,20,normal
2025-04-18 15:00:00,Zone B,2.73,16.77,22,normal
2025-04-18 15:05:00,Zone C,2.71,15.6,22,normal
2025-04-18 15:10:00,Zone B,2.71,14.14,25,normal
2025-04-18 15:15:00,Zone C,2.82,14.87,21,normal
2025-04-18 15:20:00,Zone B,2.96,16.24,23,normal
2025-04-18 15:25:00,Zone C,2.9,16.47,24,normal
2025-04-18 15:30:00,Zone A,1.86,18.73,25,leak
2025-04-18 15:35:00,Zone C,2.63,15.15,20,normal
2025-04-18 15:40:00,Zone C,2.51,13.72,18,normal
2025-04-18 15:45:00,Zone B,2.16,21.99,24,leak
2025-04-18 15:50:00,Zone B,2.54,16.79,24,normal
2025-04-18 15:55:00,Zone C,2.64,13.93,19,normal
2025-04-18 16:00:00,Zone C,2.99,13.69,19,normal
2025-04-18 16:05:00,Zone A,2.75,15.52,25,normal
2025-04-18 16:10:00,Zone A,2.73,16.19,24,normal
2025-04-18 16:15:00,Zone C,2.88,15.27,20,normal
2025-04-18 16:20:00,Zone B,2.98,15.6,23,normal
2025-04-18 16:25:00,Zone C,2.57,15.46,21,normal
2025-04-18 16:30:00,Zone C,2.51,14.19,23,normal
2025-04-18 16:35:00,Zone C,2.55,13.84,18,normal
2025-04-18 16:40:00,Zone C,2.93,13.54,19,normal
2025-04-18 16:45:00,Zone B,2.21,18.94,24,leak
2025-04-18 16:50:00,Zone B,2.86,15.23,25,normal
2025-04-18 16:55:00,Zone B,2.67,16.28,23,normal
2025-04-18 17:00:00,Zone B,2.81,16.54,21,normal
2025-04-18 17:05:00,Zone C,2.84,14.07,19,normal
2025-04-18 17:10:00,Zone C,2.91,16.1,24,normal
2025-04-18 17:15:00,Zone B,2.56,16.77,18,normal
2025-04-18 17:20:00,Zone B,2.52,15.77,18,normal
2025-04-18 17:25:00,Zone A,2.99,14.96,20,normal
2025-04-18 17:30:00,Zone A,2.66,16.31,20,normal
2025-04-18 17:35:00,Zone C,2.67,16.68,19,normal
2025-04-18 17:40:00,Zone A,2.82,14.27,23,normal
2025-04-18 17:45:00,Zone C,2.53,14.94,21,normal
2025-04-18 17:50:00,Zone A,2.93,16.84,21,normal
2025-04-18 17:55:00,Zone A,2.84,16.37,22,normal
2025-04-18 18:00:00,Zone B,2.72,16.56,20,normal
2025-04-18 18:05:00,Zone A,2.82,16.35,20,normal
2025-04-18 18:10:00,Zone C,2.29,19.16,23,leak
2025-04-18 18:15:00,Zone B,2.63,14.92,25,normal
2025-04-18 18:20:00,Zone B,2.86,13.49,21,normal
2025-04-18 18:25:00,Zone A,2.56,16.31,24,normal
2025-04-18 18:30:00,Zone C,2.66,13.54,24,normal
2025-04-18 18:35:00,Zone A,2.96,13.61,25,normal
2025-04-18 18:40:00,Zone A,2.66,13.62,24,normal
2025-04-18 18:45:00,Zone C,1.97,19.38,23,leak
2025-04-18 18:50:00,Zone C,2.55,16.96,24,normal
2025-04-18 18:55:00,Zone B,2.55,13.99,24,normal
2025-04-18 19:00:00,Zone A,2.94,16.61,23,normal
2025-04-18 19:05:00,Zone B,1.95,20.25,23,leak
2025-04-18 19:10:00,Zone B,2.86,16.12,22,normal
2025-04-18 19:15:00,Zone A,2.61,15.31,21,normal
2025-04-18 19:20:00,Zone B,2.83,14.01,19,normal
2025-04-18 19:25:00,Zone B,2.05,18.65,25,leak
2025-04-18 19:30:00,Zone A,2.62,16.79,19,normal
2025-04-18 19:35:00,Zone C,2.6,16.56,19,normal
2025-04-18 19:40:00,Zone B,2.91,16.55,21,normal
2025-04-18 19:45:00,Zone C,2.88,16.9,21,normal
2025-04-18 19:50:00,Zone C,2.95,13.86,22,normal
2025-04-18 19:55:00,Zone A,2.66,16.09,21,normal
2025-04-18 20:00:00,Zone A,2.62,17.0,23,normal
2025-04-18 20:05:00,Zone A,2.54,15.8,18,normal
2025-04-18 20:10:00,Zone B,2.78,16.7,22,normal
2025-04-18 20:15:00,Zone C,2.54,13.62,18,normal
2025-04-18 20:20:00,Zone A,2.89,16.91,23,normal
2025-04-18 20:25:00,Zone A,2.67,15.8,20,normal
2025-04-18 20:30:00,Zone C,2.68,16.44,20,normal
2025-04-18 20:35:00,Zone C,2.6,16.47,18,normal
2025-04-18 20:40:00,Zone B,2.97,15.96,21,normal
2025-04-18 20:45:00,Zone B,2.58,15.51,22,normal
2025-04-18 20:50:00,Zone C,2.98,13.88,23,normal
2025-04-18 20:55:00,Zone C,2.55,16.66,20,normal
2025-04-18 21:00:00,Zone A,2.98,15.53,23,normal
2025-04-18 21:05:00,Zone A,2.61,13.12,20,normal
2025-04-18 21:10:00,Zone A,2.66,14.8,19,normal
2025-04-18 21:15:00,Zone B,2.8,15.94,21,normal
2025-04-18 21:20:00,Zone A,2.62,15.04,23,normal
2025-04-18 21:25:00,Zone A,2.68,15.66,22,normal
2025-04-18 21:30:00,Zone A,2.58,16.36,22,normal
2025-04-18 21:35:00,Zone B,2.29,21.0,21,leak
2025-04-18 21:40:00,Zone A,2.57,16.07,20,normal
2025-04-18 21:45:00,Zone B,2.51,16.81,23,normal
2025-04-18 21:50:00,Zone B,2.14,18.2,18,leak
2025-04-18 21:55:00,Zone C,2.96,15.76,23,normal
2025-04-18 22:00:00,Zone B,2.8,15.99,21,normal
2025-04-18 22:05:00,Zone A,2.6,13.78,22,normal
2025-04-18 22:10:00,Zone A,2.85,15.18,20,normal
2025-04-18 22:15:00,Zone A,2.86,15.94,22,normal
2025-04-18 22:20:00,Zone B,1.91,19.54,18,leak
2025-04-18 22:25:00,Zone B,2.81,15.52,24,normal
2025-04-18 22:30:00,Zone A,2.58,13.55,23,normal
2025-04-18 22:35:00,Zone A,2.7,16.29,23,normal
2025-04-18 22:40:00,Zone A,2.63,15.9,23,normal
2025-04-18 22:45:00,Zone C,2.7,13.95,18,normal
2025-04-18 22:50:00,Zone B,2.85,13.21,20,normal
2025-04-18 22:55:00,Zone C,2.27,19.23,23,leak
2025-04-18 23:00:00,Zone A,2.69,13.94,18,normal
2025-04-18 23:05:00,Zone C,2.59,14.93,20,normal
2025-04-18 23:10:00,Zone A,2.65,16.12,22,normal
2025-04-18 23:15:00,Zone C,2.95,14.52,20,normal
2025-04-18 23:20:00,Zone A,2.56,13.04,25,normal
2025-04-18 23:25:00,Zone A,2.61,13.25,19,normal
2025-04-18 23:30:00,Zone C,2.59,16.92,21,normal
2025-04-18 23:35:00,Zone A,2.79,13.69,23,normal
2025-04-18 23:40:00,Zone C,2.66,16.02,23,normal
2025-04-18 23:45:00,Zone C,2.58,15.13,25,normal
2025-04-18 23:50:00,Zone C,2.68,16.44,24,normal
2025-04-18 23:55:00,Zone A,2.57,14.78,23,normal
2025-04-19 00:00:00,Zone C,2.9,15.08,22,normal
2025-04-19 00:05:00,Zone A,2.65,13.53,22,normal
2025-04-19 00:10:00,Zone B,1.85,20.53,20,leak
2025-04-19 00:15:00,Zone C,2.89,14.4,23,normal
2025-04-19 00:20:00,Zone C,2.85,14.31,20,normal
2025-04-19 00:25:00,Zone C,2.67,14.75,23,normal
2025-04-19 00:30:00,Zone A,2.95,15.85,21,normal
2025-04-19 00:35:00,Zone B,2.62,14.53,23,normal
2025-04-19 00:40:00,Zone A,2.52,15.45,24,normal
2025-04-19 00:45:00,Zone A,2.6,15.46,25,normal
2025-04-19 00:50:00,Zone B,2.76,15.84,21,normal
2025-04-19 00:55:00,Zone B,2.77,14.44,22,normal
2025-04-19 01:00:00,Zone C,2.76,13.04,19,normal
2025-04-19 01:05:00,Zone C,2.63,15.2,19,normal
2025-04-19 01:10:00,Zone C,2.95,16.65,25,normal
2025-04-19 01:15:00,Zone A,2.28,19.22,18,leak
2025-04-19 01:20:00,Zone B,2.62,16.93,20,normal
2025-04-19 01:25:00,Zone B,2.71,14.99,19,normal
2025-04-19 01:30:00,Zone B,2.83,14.84,18,normal
2025-04-19 01:35:00,Zone C,2.75,14.39,25,normal
2025-04-19 01:40:00,Zone B,2.92,16.44,19,normal
2025-04-19 01:45:00,Zone B,2.76,13.52,19,normal
2025-04-19 01:50:00,Zone C,2.57,14.59,19,normal
2025-04-19 01:55:00,Zone B,2.53,16.04,24,normal
2025-04-19 02:00:00,Zone C,1.83,21.06,19,leak
2025-04-19 02:05:00,Zone C,2.66,16.28,21,normal
2025-04-19 02:10:00,Zone B,2.68,16.87,20,normal
2025-04-19 02:15:00,Zone C,2.51,14.8,18,normal
2025-04-19 02:20:00,Zone B,2.81,14.26,25,normal
2025-04-19 02:25:00,Zone C,2.64,13.61,23,normal
2025-04-19 02:30:00,Zone C,2.56,16.89,25,normal
2025-04-19 02:35:00,Zone C,2.92,13.22,24,normal
2025-04-19 02:40:00,Zone A,2.54,15.64,23,normal
2025-04-19 02:45:00,Zone C,2.83,15.09,22,normal
2025-04-19 02:50:00,Zone C,2.95,14.5,19,normal
2025-04-19 02:55:00,Zone A,2.74,14.86,19,normal
2025-04-19 03:00:00,Zone A,2.62,15.0,24,normal
2025-04-19 03:05:00,Zone C,2.53,14.88,22,normal
2025-04-19 03:10:00,Zone A,2.89,13.86,23,normal
2025-04-19 03:15:00,Zone B,2.83,14.78,19,normal
2025-04-19 03:20:00,Zone A,2.74,15.93,19,normal
2025-04-19 03:25:00,Zone B,2.86,14.92,23,normal
2025-04-19 03:30:00,Zone C,2.72,14.73,23,normal
2025-04-19 03:35:00,Zone A,2.67,15.0,21,normal
2025-04-19 03:40:00,Zone A,2.92,13.71,25,normal
2025-04-19 03:45:00,Zone B,2.73,16.7,24,normal
2025-04-19 03:50:00,Zone B,1.91,21.84,19,leak
2025-04-19 03:55:00,Zone A,2.63,16.93,22,normal
2025-04-19 04:00:00,Zone A,2.99,14.36,23,normal
2025-04-19 04:05:00,Zone B,2.54,16.03,21,normal
2025-04-19 04:10:00,Zone C,2.86,16.78,19,normal
2025-04-19 04:15:00,Zone C,2.89,13.17,19,normal
2025-04-19 04:20:00,Zone B,2.77,15.19,18,normal
2025-04-19 04:25:00,Zone B,2.71,16.56,25,normal
2025-04-19 04:30:00,Zone B,2.72,13.59,25,normal
2025-04-19 04:35:00,Zone A,2.62,16.5,23,normal
2025-04-19 04:40:00,Zone A,2.24,19.61,20,leak
2025-04-19 04:45:00,Zone C,2.83,16.06,19,normal
2025-04-19 04:50:00,Zone C,2.54,15.3,22,normal
2025-04-19 04:55:00,Zone B,2.51,14.16,19,normal
2025-04-19 05:00:00,Zone C,2.74,13.57,24,normal
2025-04-19 05:05:00,Zone B,2.51,16.76,18,normal
2025-04-19 05:10:00,Zone C,2.88,13.08,18,normal
2025-04-19 05:15:00,Zone C,2.7,16.58,21,normal
2025-04-19 05:20:00,Zone A,2.73,14.95,19,normal
2025-04-19 05:25:00,Zone C,2.55,16.01,24,normal
2025-04-19 05:30:00,Zone B,2.51,16.54,19,normal
2025-04-19 05:35:00,Zone C,2.8,16.11,25,normal
2025-04-19 05:40:00,Zone C,2.5,13.27,18,normal
2025-04-19 05:45:00,Zone A,2.67,13.18,22,normal
2025-04-19 05:50:00,Zone C,2.88,15.18,21,normal
2025-04-19 05:55:00,Zone B,2.82,16.44,20,normal
2025-04-19 06:00:00,Zone C,2.78,14.28,25,normal
2025-04-19 06:05:00,Zone A,2.69,14.63,20,normal
2025-04-19 06:10:00,Zone A,2.51,15.13,18,normal
2025-04-19 06:15:00,Zone A,2.61,16.08,22,normal
2025-04-19 06:20:00,Zone A,2.79,13.69,24,normal
2025-04-19 06:25:00,Zone A,2.72,13.08,18,normal
2025-04-19 06:30:00,Zone A,2.9,13.02,19,normal
2025-04-19 06:35:00,Zone C,2.53,16.44,21,normal
2025-04-19 06:40:00,Zone A,2.23,18.58,22,leak
2025-04-19 06:45:00,Zone B,2.53,14.45,25,normal
2025-04-19 06:50:00,Zone B,2.71,13.67,24,normal
2025-04-19 06:55:00,Zone C,2.05,19.65,25,leak
2025-04-19 07:00:00,Zone B,2.78,16.36,25,normal
2025-04-19 07:05:00,Zone A,1.98,21.68,23,leak
2025-04-19 07:10:00,Zone A,2.99,16.99,25,normal
2025-04-19 07:15:00,Zone C,2.6,13.58,18,normal
2025-04-19 07:20:00,Zone A,2.11,21.45,23,leak
2025-04-19 07:25:00,Zone A,2.88,13.31,24,normal
2025-04-19 07:30:00,Zone B,2.82,16.81,25,normal
2025-04-19 07:35:00,Zone A,2.82,14.98,25,normal
2025-04-19 07:40:00,Zone C,2.51,13.33,23,normal
2025-04-19 07:45:00,Zone A,2.53,16.06,18,normal
2025-04-19 07:50:00,Zone B,2.96,13.98,23,normal
2025-04-19 07:55:00,Zone B,2.65,13.75,19,normal
2025-04-19 08:00:00,Zone B,2.61,15.58,18,normal
2025-04-19 08:05:00,Zone B,2.96,15.09,24,normal
2025-04-19 08:10:00,Zone B,2.67,13.92,25,normal
2025-04-19 08:15:00,Zone C,2.79,15.38,19,normal
2025-04-19 08:20:00,Zone C,2.87,14.62,21,normal
2025-04-19 08:25:00,Zone B,2.72,15.78,20,normal
2025-04-19 08:30:00,Zone A,2.51,14.89,24,normal
2025-04-19 08:35:00,Zone A,2.68,16.43,23,normal
2025-04-19 08:40:00,Zone A,2.6,16.73,22,normal
2025-04-19 08:45:00,Zone A,2.72,15.65,23,normal
